competitor_name,platform,text
bulkofficial,twitter,"Meal prep, training plan, ready for the week ahead 💪

Drop a 🙋 in the comments if Sundays are your reset day #TeamBulk"
bulkofficial,twitter,@mike_a_collins Simple yet beautiful 👌
bulkofficial,twitter,What’s your go-to Bulk™ protein snack? 😋
bulkofficial,twitter,@qmattparker Covers all of your main food groups for sure 🐟 https://t.co/1qJvvj3qks
bulkofficial,twitter,@Jmarsh95x A classic 😅
bulkofficial,twitter,What’s the one meal prep recipe you never get sick of? 🤔
bulkofficial,twitter,"Meet your new health heroes 🦸

Backed by science, our new Health Collection gives you everything you need to be your best, providing support for:

👁️Eye Health
🦴Bone Health
🧑Skin Health
🩸Blood Glucose Health
⚕️Liver Health
❤️ Heart Health

Shop here: https://t.co/CWXL0WkLAm https://t.co/3R3BmhLZ7Q"
bulkofficial,twitter,@Alex__MG Have you tried the brand new Golden Syrup flavour? 🤤
bulkofficial,twitter,"“Motivation isn’t just waking up and going to work, it’s also having the right mindset” - @anthonyjoshua"
bulkofficial,twitter,"@mcmanusj2 Hey James 👋 For all order queries please head over to @bulkhelp, they can assist you with any order queries."
bulkofficial,twitter,@Michael5864 Hey 👋 Our customer service team are on hand over at @bulkhelp to assist you with any queries.
bulkofficial,twitter,"@TheirNameIsLola Hi Lola 👋 We don't unfortunately, we don't carry sample packs 😞"
bulkofficial,twitter,"@leew2030 Hey - our team over at @bulkhelp can help you track your order, please drop them a message with your order number 🙂"
bulkofficial,twitter,"@LukeMalibu1 Hey Luke! This product is great for everyone, athletes or casual trainers 🙌"
bulkofficial,twitter,"@GrumpyWilkinson Hi Tom - our customer service team are available at @bulkhelp, please drop them a message and they can help you 🙂"
bulkofficial,twitter,@BCqkes Hey - our customer service team are available at @bulkhelp to assist you with any order queries 🙂
bulkofficial,twitter,"This Omelette Pizza is a healthy, low carb, low fat alternative to the usual Sunday night takeaway 🍕⁣⁣
⁣⁣
Feel free to swap out the toppings for your preferred veg 🍅 🍆 

Full recipe here: https://t.co/VNPuY6bSaR https://t.co/2tlqqtJvEl"
bulkofficial,twitter,"Into the mind of an athlete 🏃‍♀️ @JohnsonThompson 

Training the mind is just as important as training the body #TeamBulk https://t.co/4HYp9ZENiO"
bulkofficial,twitter,@SHealthtruths Hey! For all order queries please drop a message over to @bulkhelp with your order number 🙂
bulkofficial,twitter,"Today is Friday 13th ☠️

Be careful training out there today, #TeamBulk."
bulkofficial,twitter,@SwaggerGills @bulkhelp Oh 😅 Our bad! We can't wait to see the epic stack you whip up when it comes 🥞
bulkofficial,twitter,"@SwaggerGills Hi Adam - apologies for the delay! Our team over at @bulkhelp can chase this up for you, please drop them a DM with your order number."
bulkofficial,twitter,@davy9g Hey! For all order queries please drop a DM over to @bulkhelp with your order number 🙂
bulkofficial,twitter,"@KevMac_89 Hi Kevin 👋 Our team over at @bulkhelp can help you track your items, please drop them a DM with your order number."
bulkofficial,twitter,@UrbanShaows Hey! We're sorry to hear about the issue with your order. Our team over at @bulkhelp can assist you with tracking your items.
bulkofficial,twitter,"@brrmat004 Hey - if you've contacted the @bulkhelp team, someone should be in touch soon 🙂"
bulkofficial,twitter,"These double chocolate breakfast muffins will make anyone a morning person 🍫⁣

Check out the full recipe here: https://t.co/YSpaXH8fa1 https://t.co/5rE9rF66oW"
bulkofficial,twitter,@BartoshG Hey! Full T&amp;Cs can be found here https://t.co/o5Dt4v7ZJD
bulkofficial,twitter,What’s your motivation behind working out? 🏋️
bulkofficial,twitter,"Getting fight ready 💪

To find out how @anthonyjoshua is training for his big fight in September against Oleksandr Usyk , head to https://t.co/D4humSiFad https://t.co/RakTY8qcY3"
bulkofficial,twitter,@stiffler_1984 Hey Eric! We've responded to your DM 🙂
bulkofficial,twitter,@WendyJa89074964 Hey! Our customer service team are available over at @bulkhelp to assist you with any order queries 🙂
bulkofficial,twitter,@declan_kidd Hey Declan! Our customer service team are available over at @bulkhelp to assist you with any order queries 🙂
bulkofficial,twitter,"Can you guess the secret ingredient in this Chocolate Protein Mousse? 🤔 

Made with a base of tofu, this recipe is made with minimal ingredients, packed with protein and only takes a few minutes to make 🍫🍓 

Full recipe here: https://t.co/VghkS8Uu91 https://t.co/7UmEUaQAJ7"
bulkofficial,twitter,Like this if you're training today 🏋️ #FridayFeeling
bulkofficial,twitter,"@dauharek @bulkhelp The team work through their requests from oldest to newest, someone will be in touch soon!"
bulkofficial,twitter,"@dauharek Hey Deborah - our customer service team can help, please drop them a message over to @bulkhelp with your order number."
bulkofficial,twitter,PSA 📢📢📢 https://t.co/6A3BX050NZ
bulkofficial,twitter,"It all leads up to this moment...

We're cheering you on @JohnsonThompson  👏 https://t.co/1lI0a2xLpy"
bulkofficial,twitter,Drop a GIF that best describes how you feel after you’ve just hit your PB 👇
bulkofficial,twitter,@130heath That's correct! Your parcel will most likely be shipped with Royal Mail or DPD if it's to a UK address 🙂
bulkofficial,twitter,"@130heath Hey Ben 👋 We use a variety of couriers, with the most suitable being chosen on your behalf based on your location and the service you have selected. Our couriers include, but are not limited to, DPD, Royal Mail and Parcelforce!"
bulkofficial,twitter,"@Evans6Matt @DPDgroup_news Hey Matthew - we're sorry to hear about the issues you're having with your order! Our customer service team are on hand over at @bulkhelp to assist you, please drop them a DM with your order number."
bulkofficial,twitter,"@mike9001985 Hey Michael! We don't have any plans in place to offer this at the moment, but we would definitely be open to looking into it if there was demand 🙌"
bulkofficial,twitter,@declanbfarrell Hi Declan - please drop a message over to @bulkhelp and they can assist you with tracking your order 🙂
bulkofficial,twitter,"@LloydTao Hi there - we're sorry to hear this, our customer service team are on hand over at @bulkhelp to assist you!"
bulkofficial,twitter,"Game on 👊 

A new month calls for new goals, what do you hope to accomplish in August? #TeamBulk"
bulkofficial,twitter,"Fuel for flipping, squatting and sweating 🤸

Our range of Vegan &amp; Whey Proteins pack a punch - high protein, low carb and unrivalled taste.

Shop the selection here: https://t.co/VZi2XjmMhs https://t.co/IKPQBJnuNb"
bulkofficial,twitter,"BATTLE OF THE BARS

Choose your favourite Macro Munch flavour 👇"
bulkofficial,twitter,"BATTLE OF THE BARS 🍫

Let's settle this once &amp; for all, the best flavour of Macro Munch is..."
bulkofficial,twitter,"The best fuel = the best performance 👊

Our PRO series is designed to meet the needs of athletes and serious trainers, formulated to the highest standards.

Shop here: https://t.co/35qKY8kkzr

#SUMMERLEVELUP https://t.co/0CnWhe7gji"
bulkofficial,twitter,"What’s your favourite way to use our nut butters? 🥜

#SUMMERLEVELUP"
bulkofficial,twitter,"@Vaughan64324342 Hey! We don't have a restock date yet, but you can sign up for stock notifications on the product page so you're notified when it's back 🙌"
bulkofficial,twitter,"Rich in protein, full of flavour 😋🥜

Our nut butters are perfect for spreading on toast, rice crackers, or your favourite fruit.

Grab a tub here: https://t.co/DB7fs1tlzD

#SUMMERLEVELUP https://t.co/8y6TQCf9ah"
bulkofficial,twitter,"Summer is here, so it’s time to take your workout outdoors 🏞️ 

For alfresco workouts you don’t need equipment for, click the link to head to the blog.

#SUMMERLEVELUP

https://t.co/YamHhj5S5f"
bulkofficial,twitter,"We know what we’re having for breakfast tomorrow 🍒🍫 

These Chocolate Cherry Overnight Oats are a decadent yet healthy way to start off your mornings, with added protein from our Clear Whey Isolate.

Full recipe here: https://t.co/ned1wV1CuO

#SUMMERLEVELUP https://t.co/JsdI2gQdDX"
bulkofficial,twitter,"Take your post-workout refreshment to a whole new level 🆙

Refreshing, clear and juicy without the milky taste and texture, perfect for summer.

Shop here: https://t.co/OP77v6UPW5

#SUMMERLEVELUP https://t.co/9cBtpCn1DW"
bulkofficial,twitter,"Smoothie bowls: 3 ways 🥣

Summer is in full swing, and what better way to keep cool &amp; load up on nutrients than with a fruity smoothie bowl 🍓🍍🍌

Which one is your favourite? Full recipes here: https://t.co/GZHRfZ70JW https://t.co/A1Qdifftid"
bulkofficial,twitter,"@TheGrantPerkins @beerex_ Pssst 🤫 Our summer sale is now on, run don't walk -&gt; https://t.co/GT7o81dRrD (up to 80% off 👀)"
bulkofficial,twitter,@kelseybytheway Hey! These are tech markers - a part of our new branding and a design element that can be found on our packaging and our website 😎
bulkofficial,twitter,@CARogersNo1 Talk about a glow up 😲
bulkofficial,twitter,"Bulk Summer School with @alexcrockford 🏋️☀️

Better weather &amp;  longer days provides the perfect backdrop to turn up the intensity of your training, whatever your discipline.

Don’t forget to tag us and use #SUMMERLEVELUP to show us your progress 💪 https://t.co/HJNNkXxYNh"
bulkofficial,twitter,"Our summer sale starts now ☀️💪

Supercharge your performance with up to 80% off #SUMMERLEVELUP

Shop now: https://t.co/r0oSU81sa7 https://t.co/0el1iqChPf"
bulkofficial,twitter,"Take your Sunday night dinner to a whole new level 🥘⁣
⁣
This healthy homemade one-pot Peanut Butter Curry tastes restaurant quality, with less of the guilt.⁣

Full recipe here: https://t.co/MGgfEkRcBd https://t.co/A8ESGengmV"
bulkofficial,twitter,"Only OG’s will know 👀

Which one of our discontinued products do you miss the most?"
bulkofficial,twitter,"There's no room for taking it easy when you want to be a champion 🥇

You have to train both your body &amp; your mind to get a chance at the gold @JohnsonThompson #TeamBulk https://t.co/KVPa0Qlmaz"
bulkofficial,twitter,Protein powder + _____ = the best protein packed breakfast
bulkofficial,twitter,"This is one treat you won’t be able to keep your hands off 🍫

Featuring our new Protein Spread in Chocolate Hazelnut, these Chocolate Crunch Squares are the perfect post-workout snack.

Full recipe here: https://t.co/MDr5EkbSJl https://t.co/xp01mVpGqE"
bulkofficial,twitter,"What’s your favourite protein shake combo? 🤔

We’ll go first 👇

Vegan Protein Powder in Caramel Latte, Almond Milk, Ice &amp; blended"
bulkofficial,twitter,"@jordaine_1 @bulkhelp Our team work through their requests from oldest to newest, so you should receive an email reply soon! Depending on how many requests come through, it can take up to 72hrs for a reply."
bulkofficial,twitter,"@Taysim Hey! To unsubscribe from any emails, click the button at the bottom of the email. Or drop your details over to @bulkhelp and they can have you removed 🙂"
bulkofficial,twitter,"@Maxeen_R Hey Maxeen - no plans in place at the moment, but this is an excellent idea! 👀"
bulkofficial,twitter,@jordaine_1 Hey Jordaine - we're sorry about this! Please drop @bulkhelp a message and they can look into this for you 🙂
bulkofficial,twitter,@UsernameBinkers Hey 👋 This is our Liquiflav in Vanilla 🙂
bulkofficial,twitter,@ChelseaSinead89 Yes Chelsea 🙌 It's all about finding out what works for you!
bulkofficial,twitter,"Full on flavour - without the calories 😋

Our Liquiflav drops are perfect mixed into greek yoghurt for a sweet and filling breakfast bowl.

With 8 flavours to choose from, which will you try first? https://t.co/1NkUgiTch6"
bulkofficial,twitter,When do you like to have your protein shake? 🥛
bulkofficial,twitter,"What's the worst part of exercising? And why is it DOMS 🤔 

Find out how to ease and prevent them here 👇  https://t.co/dv30gtwFgX"
bulkofficial,twitter,"“No athlete is truly tested until they stare injury in the face &amp; come back stronger” - @JohnsonThompson 

#WednesdayWisdom"
bulkofficial,twitter,"Spread, spoon or mix 🥄

Our new Protein Spreads are versatile, protein packed and taste great in recipes like this White Chocolate Hazelnut Pudding.

Full recipe here: https://t.co/R0k43MwrUh https://t.co/pZRCykbZ3H"
bulkofficial,twitter,Energy + rhythm makes for a complete fighter 🥊 @anthonyjoshua https://t.co/aeFzVic5F8
bulkofficial,twitter,"The final of #Euros2020 is tonight ⚽️

Who do you think will be bringing home the trophy?"
bulkofficial,twitter,"What have you achieved this week?

Wins, big or small, let us hear them in the comments 👇"
